TIPOTRANSACCION,TRANSACCIONID,FECHA,FECHACONTABLE,CATEGORIA,NUMERODOCUMENTO,DOCUMENTO,ESTABLECIMIENTO,ZONA,LOTE,ACTIVIDAD,CTG,LABORPRODUCTO,LABORPRODUCTOID,LOTEACTIVIDADID,IMPLEMENTO,PARTIDA,SUPERFICIE,SUPERFICIEASIGNADA,CANTIDAD,UNIDAD,CANTIDADSECUNDARIA,UNIDADSECUNDARIA,IMPORTE,DESCRIPCION,CANTIDADHA,DEPOSITO,PRECIO,TIPOLABOR,PLANAGRICOLAITEMDESC,INDICADOR,TIPO,ESTADO,PRODUCTOTIPO,CLASEVO,CAMPANIA,AMBIENTE,ANOMES,COORDENADAS,PORCENTAJEHUMEDAD,LABORUTADA,MONEDAPRODUCTO,MONEDATRANSACCION,CANTIDADHUMEDA,CANTIDADSECA,SUPERFICIECOSECHADA,SUPERFICIESEMBRADA,RINDESECOSEMBRADO,RINDESECOCOSECHADO,IMPORTEHA,EMPRESA,ESTADIO,VARIEDAD,LUGARID,ACTIVIDADID,CAMPANAID,BANDATOXICOLOGICA,PRODUCTOFAMILIAID,PRODUCTORUBROID,CENTROCOSTO,RINDECANTHALOTE,RINDECANTHAESTABLECIMIENTO,IMPORTEHARINDELOTE,IMPORTEHARINDEESTABLECIMIENTO,MARCA,PRINCIPIOACTIVO,SUBFAMILIA,FAMILIA,RUBRO
Compra,167277,2023-07-04,2023-07-04,Cosecha,,"COS-TRAS - 2822","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110633648,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,31210,Kilos,0,NULL,0,"Generado por TRAS-COS - 2802 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-07,,NULL,NULL,PESOS,PESOS,31210,31210,79.5,79.5,392.579,392.579,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",392.5786,102.8336,0,0,,,,CEREALES,Granos
Compra,167311,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2825","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110636272,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,28750,Kilos,0,NULL,0,"Generado por TRAS-COS - 2805 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,28750,28750,79.5,79.5,361.635,361.635,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",361.6352,94.7282,0,0,,,,CEREALES,Granos
Compra,167326,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2826","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110637333,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,29180,Kilos,0,NULL,0,"Generado por TRAS-COS - 2806 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,29180,29180,79.5,79.5,367.044,367.044,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",367.044,96.145,0,0,,,,CEREALES,Granos
Compra,167335,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2827","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110637784,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,31150,Kilos,0,NULL,0,"Generado por TRAS-COS - 2807 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,31150,31150,79.5,79.5,391.824,391.824,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",391.8239,102.6359,0,0,,,,CEREALES,Granos
Compra,167338,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2828","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110638057,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,30210,Kilos,0,NULL,0,"Generado por TRAS-COS - 2808 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,30210,30210,79.5,79.5,380,380,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",380,99.5387,0,0,,,,CEREALES,Granos
Compra,167353,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2830","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110639754,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,30300,Kilos,0,NULL,0,"Generado por TRAS-COS - 2810 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,30300,30300,79.5,79.5,381.132,381.132,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",381.1321,99.8353,0,0,,,,CEREALES,Granos
Compra,167355,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2831","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110640368,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,30900,Kilos,0,NULL,0,"Generado por TRAS-COS - 2811 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,30900,30900,79.5,79.5,388.679,388.679,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",388.6792,101.8122,0,0,,,,CEREALES,Granos
Compra,167357,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2832","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110641027,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,30340,Kilos,0,NULL,0,"Generado por TRAS-COS - 2812 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,30340,30340,79.5,79.5,381.635,381.635,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",381.6352,99.9671,0,0,,,,CEREALES,Granos
Compra,167361,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2833","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110642116,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,28900,Kilos,0,NULL,0,"Generado por TRAS-COS - 2813 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,28900,28900,79.5,79.5,363.522,363.522,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",363.522,95.2224,0,0,,,,CEREALES,Granos
Compra,167368,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2836","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110642673,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,31380,Kilos,0,NULL,0,"Generado por TRAS-COS - 2816 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,31380,31380,79.5,79.5,394.717,394.717,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",394.717,103.3937,0,0,,,,CEREALES,Granos
Compra,167370,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2837","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110642848,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,30000,Kilos,0,NULL,0,"Generado por TRAS-COS - 2817 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,30000,30000,79.5,79.5,377.358,377.358,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",377.3585,98.8468,0,0,,,,CEREALES,Granos
Compra,167372,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2838","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110642976,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,28900,Kilos,0,NULL,0,"Generado por TRAS-COS - 2818 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,28900,28900,79.5,79.5,363.522,363.522,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",363.522,95.2224,0,0,,,,CEREALES,Granos
Compra,167374,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2839","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110643143,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,30360,Kilos,0,NULL,0,"Generado por TRAS-COS - 2819 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,30360,30360,79.5,79.5,381.887,381.887,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",381.8868,100.0329,0,0,,,,CEREALES,Granos
Compra,167376,2023-06-29,2023-06-29,Cosecha,,"COS-TRAS - 2840","La Agustina","General Capdevila","Lote 1","Maiz 1°",10110643249,"Grano Maíz",491,1894,,"CAMPAÑA 22/23",NULL,79.5,30500,Kilos,0,NULL,0,"Generado por TRAS-COS - 2820 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Soja,2023-06,,NULL,NULL,PESOS,PESOS,30500,30500,79.5,79.5,383.648,383.648,0,"HYH Outfitters S.A.",NULL,NULL,47,42,23,NULL,16,9,"La Agustina-Maiz 1°-CAMPAÑA 22/23",383.6478,100.4942,0,0,,,,CEREALES,Granos
Compra,158711,2023-05-31,2023-05-31,Cosecha,0752,"COS-PAS - 770","Bajo Hondo","Bajo Hondo","Lote 10","Soja 1°",NULL,"Grano Soja",391,1895,,"CAMPAÑA 22/23",14,14,26500,Kilos,0,NULL,0,BH-S-003-22/23,1892.86,BH-003,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,13.8,"Cosecha Gruesa",PESOS,PESOS,26500,26189.9,14,14,1870.71,1870.71,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",1892.8571,23.0535,0,0,,,,OLEAGINOSAS,Granos
Compra,150588,2023-04-29,2023-04-29,Cosecha,,"COS-TRAS - 2301","Bajo Hondo","Bajo Hondo","Lote 11","Soja 1°",10109490624,"Grano Soja",391,1896,,"CAMPAÑA 22/23",NULL,34,31500,Kilos,0,NULL,0,"Generado por TRAS-COS - 2284 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-04,,NULL,NULL,PESOS,PESOS,31500,31500,34,34,926.471,926.471,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",926.4706,27.4032,0,0,,,,OLEAGINOSAS,Granos
Compra,150577,2023-04-29,2023-04-29,Cosecha,,"COS-TRAS - 2296","Bajo Hondo","Bajo Hondo","Lote 11","Soja 1°",10109488893,"Grano Soja",391,1896,,"CAMPAÑA 22/23",NULL,34,20720,Kilos,0,NULL,0,"Generado por TRAS-COS - 2279 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-04,,NULL,NULL,PESOS,PESOS,20720,20720,34,34,609.412,609.412,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",609.4118,18.0252,0,0,,,,OLEAGINOSAS,Granos
Compra,150581,2023-04-29,2023-04-29,Cosecha,,"COS-TRAS - 2298","Bajo Hondo","Bajo Hondo","Lote 11","Soja 1°",10109489132,"Grano Soja",391,1896,,"CAMPAÑA 22/23",NULL,34,28780,Kilos,0,NULL,0,"Generado por TRAS-COS - 2281 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-04,,NULL,NULL,PESOS,PESOS,28780,28780,34,34,846.471,846.471,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",846.4706,25.037,0,0,,,,OLEAGINOSAS,Granos
Compra,150608,2023-04-29,2023-04-29,Cosecha,,"COS-TRAS - 2308","Bajo Hondo","Bajo Hondo","Lote 12","Soja 1°",10109494475,"Grano Soja",391,1897,,"CAMPAÑA 22/23",NULL,61,31640,Kilos,0,NULL,0,"Generado por TRAS-COS - 2291 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-04,,NULL,NULL,PESOS,PESOS,31640,31640,61,61,518.688,518.688,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",518.6885,27.525,0,0,,,,OLEAGINOSAS,Granos
Compra,150579,2023-04-29,2023-04-29,Cosecha,,"COS-TRAS - 2297","Bajo Hondo","Bajo Hondo","Lote 12","Soja 1°",10109489041,"Grano Soja",391,1897,,"CAMPAÑA 22/23",NULL,61,29900,Kilos,0,NULL,0,"Generado por TRAS-COS - 2280 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-04,,NULL,NULL,PESOS,PESOS,29900,29900,61,61,490.164,490.164,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",490.1639,26.0113,0,0,,,,OLEAGINOSAS,Granos
Compra,150572,2023-04-29,2023-04-29,Cosecha,,"COS-TRAS - 2294","Bajo Hondo","Bajo Hondo","Lote 12","Soja 1°",10109488101,"Grano Soja",391,1897,,"CAMPAÑA 22/23",NULL,61,15820,Kilos,0,NULL,0,"Generado por TRAS-COS - 2277 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-04,,NULL,NULL,PESOS,PESOS,15820,15820,61,61,259.344,259.344,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",259.3443,13.7625,0,0,,,,OLEAGINOSAS,Granos
Compra,150590,2023-04-29,2023-04-29,Cosecha,,"COS-TRAS - 2302","Bajo Hondo","Bajo Hondo","Lote 12","Soja 1°",10109490781,"Grano Soja",391,1897,,"CAMPAÑA 22/23",NULL,61,14060,Kilos,0,NULL,0,"Generado por TRAS-COS - 2285 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-04,,NULL,NULL,PESOS,PESOS,14060,14060,61,61,230.492,230.492,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",230.4918,12.2314,0,0,,,,OLEAGINOSAS,Granos
Compra,150585,2023-04-29,2023-04-29,Cosecha,,"COS-TRAS - 2300","Bajo Hondo","Bajo Hondo","Lote 12","Soja 1°",10109490267,"Grano Soja",391,1897,,"CAMPAÑA 22/23",NULL,61,28880,Kilos,0,NULL,0,"Generado por TRAS-COS - 2283 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-04,,NULL,NULL,PESOS,PESOS,28880,28880,61,61,473.443,473.443,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",473.4426,25.124,0,0,,,,OLEAGINOSAS,Granos
Compra,153960,2023-05-12,2023-05-12,Cosecha,,"COS-TRAS - 2403","Bajo Hondo","Bajo Hondo","Lote 13","Soja 1°",10109769114,"Grano Soja",391,1898,,"CAMPAÑA 22/23",NULL,72,29220,Kilos,0,NULL,0,"Generado por TRAS-COS - 2386 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,29220,29220,72,72,405.833,405.833,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",405.8333,25.4197,0,0,,,,OLEAGINOSAS,Granos
Compra,158711,2023-05-31,2023-05-31,Cosecha,0752,"COS-PAS - 770","Bajo Hondo","Bajo Hondo","Lote 13","Soja 1°",NULL,"Grano Soja",391,1898,,"CAMPAÑA 22/23",72,72,59000,Kilos,0,NULL,0,BH-S-003-22/23,819.444,BH-003,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,13.8,"Cosecha Gruesa",PESOS,PESOS,59000,58309.7,72,72,809.857,809.857,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",819.4444,51.3267,0,0,,,,OLEAGINOSAS,Granos
Compra,158723,2023-05-31,2023-05-31,Cosecha,0753,"COS-PAS - 771","Bajo Hondo","Bajo Hondo","Lote 13","Soja 1°",NULL,"Grano Soja",391,1898,,"CAMPAÑA 22/23",72,72,87500,Kilos,0,NULL,0,BH-S-004-22/23,1215.28,BH-004,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,13.5,"Cosecha Gruesa",PESOS,PESOS,87500,87500,72,72,1215.28,1215.28,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",1215.2778,76.1201,0,0,,,,OLEAGINOSAS,Granos
Compra,158723,2023-05-31,2023-05-31,Cosecha,0753,"COS-PAS - 771","Bajo Hondo","Bajo Hondo","Lote 14","Soja 1°",NULL,"Grano Soja",391,1899,,"CAMPAÑA 22/23",89,89,119500,Kilos,0,NULL,0,BH-S-004-22/23,1342.7,BH-004,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,"Cosecha Gruesa",PESOS,PESOS,119500,119500,89,89,1342.7,1342.7,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",1342.6966,103.9582,0,0,,,,OLEAGINOSAS,Granos
Compra,159084,2023-06-01,2023-06-01,Cosecha,0755,"COS-PAS - 773","Bajo Hondo","Bajo Hondo","Lote 14","Soja 1°",NULL,"Grano Soja",391,1899,,"CAMPAÑA 22/23",89,89,47100,Kilos,0,NULL,0,BH-S-005-22/23,529.214,BH-005,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-06,,13.6,"Cosecha Gruesa",PESOS,PESOS,47100,46657.3,89,89,524.239,524.239,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",529.2135,40.9743,0,0,,,,OLEAGINOSAS,Granos
Compra,158723,2023-05-31,2023-05-31,Cosecha,0753,"COS-PAS - 771","Bajo Hondo","Bajo Hondo","Lote 15","Soja 1°",NULL,"Grano Soja",391,1900,,"CAMPAÑA 22/23",81,81,9500,Kilos,0,NULL,0,BH-S-004-22/23,117.284,BH-004,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,"Cosecha Gruesa",PESOS,PESOS,9500,9500,81,81,117.284,117.284,0,"HYH Outfitters S.A.",NULL,NULL,60,33,23,NULL,17,9,"Bajo Hondo-Soja 1°-CAMPAÑA 22/23",117.284,8.2645,0,0,,,,OLEAGINOSAS,Granos
Compra,153842,2023-05-15,2023-05-15,Cosecha,,"COS-TRAS - 2395","La Lejania","Bajo Hondo","Lote 11","Soja 1°",10109848124,"Grano Soja",391,1944,,"CAMPAÑA 22/23",NULL,90,35020,Kilos,0,NULL,0,"Generado por TRAS-COS - 2378 - COSECHA 22/23",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,35020,35020,90,90,389.111,389.111,0,"HYH Outfitters S.A.",NULL,NULL,61,33,23,NULL,17,9,"La Lejania-Soja 1°-CAMPAÑA 22/23",389.1111,42.4485,0,0,,,,OLEAGINOSAS,Granos
Compra,153737,2023-05-12,2023-05-12,Cosecha,,"COS-TRAS - 2392","La Lejania","Bajo Hondo","Lote 11","Soja 1°",10109752755,"Grano Soja",391,1944,,"CAMPAÑA 22/23",NULL,90,36100,Kilos,0,NULL,0,"Generado por TRAS-COS - 2375 - BAJO HONDO- 22/23 - SOJA NO GMO",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,36100,36100,90,90,401.111,401.111,0,"HYH Outfitters S.A.",NULL,NULL,61,33,23,NULL,17,9,"La Lejania-Soja 1°-CAMPAÑA 22/23",401.1111,43.7576,0,0,,,,OLEAGINOSAS,Granos
Compra,153854,2023-05-12,2023-05-12,Cosecha,,"COS-TRAS - 2397","La Lejania","Bajo Hondo","Lote 11","Soja 1°",10109759267,"Grano Soja",391,1944,,"CAMPAÑA 22/23",NULL,90,20000,Kilos,0,NULL,0,"Generado por TRAS-COS - 2380 - BAJO HONDO- 22/23 - SOJA NO GMO",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,20000,20000,90,90,222.222,222.222,0,"HYH Outfitters S.A.",NULL,NULL,61,33,23,NULL,17,9,"La Lejania-Soja 1°-CAMPAÑA 22/23",222.2222,24.2424,0,0,,,,OLEAGINOSAS,Granos
Compra,153844,2023-05-12,2023-05-12,Cosecha,,"COS-TRAS - 2396","La Lejania","Bajo Hondo","Lote 12","Soja 1°",10109759133,"Grano Soja",391,1945,,"CAMPAÑA 22/23",NULL,42.5,30700,Kilos,0,NULL,0,"Generado por TRAS-COS - 2379 - BAJO HONDO- 22/23 - SOJA NO GMO",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,30700,30700,42.5,42.5,722.353,722.353,0,"HYH Outfitters S.A.",NULL,NULL,61,33,23,NULL,17,9,"La Lejania-Soja 1°-CAMPAÑA 22/23",722.3529,37.2121,0,0,,,,OLEAGINOSAS,Granos
Compra,153854,2023-05-12,2023-05-12,Cosecha,,"COS-TRAS - 2397","La Lejania","Bajo Hondo","Lote 12","Soja 1°",10109759267,"Grano Soja",391,1945,,"CAMPAÑA 22/23",NULL,42.5,15000,Kilos,0,NULL,0,"Generado por TRAS-COS - 2380 - BAJO HONDO- 22/23 - SOJA NO GMO",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,15000,15000,42.5,42.5,352.941,352.941,0,"HYH Outfitters S.A.",NULL,NULL,61,33,23,NULL,17,9,"La Lejania-Soja 1°-CAMPAÑA 22/23",352.9412,18.1818,0,0,,,,OLEAGINOSAS,Granos
Compra,153474,2023-05-11,2023-05-11,Cosecha,,"COS-TRAS - 2372","La Lejania","Bajo Hondo","Lote 12","Soja 1°",10109728700,"Grano Soja",391,1945,,"CAMPAÑA 22/23",NULL,42.5,11220,Kilos,0,NULL,0,"Generado por TRAS-COS - 2355 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,11220,11220,42.5,42.5,264,264,0,"HYH Outfitters S.A.",NULL,NULL,61,33,23,NULL,17,9,"La Lejania-Soja 1°-CAMPAÑA 22/23",264,13.6,0,0,,,,OLEAGINOSAS,Granos
Compra,156690,2023-05-24,2023-05-24,Cosecha,0730,"COS-PAS - 748","La Lejania","Bajo Hondo","Lote 13","Soja 1°",NULL,"Grano Soja",391,1946,,"CAMPAÑA 22/23",90.5,90.5,171000,Kilos,0,NULL,0,LL-S-001-22/23,1889.5,LL-001,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,14,"Cosecha Gruesa",PESOS,PESOS,171000,168606,90.5,90.5,1863.05,1863.05,0,"HYH Outfitters S.A.",NULL,NULL,61,33,23,NULL,17,9,"La Lejania-Soja 1°-CAMPAÑA 22/23",1889.5028,207.2727,0,0,,,,OLEAGINOSAS,Granos
